comercio_id,mcc,mcc_nombre,mcc_segmento,region,tipo_persona,tenure_meses,fecha_alta
M001519,5999,Retail general,retail,Tungurahua,PERSONA_NATURAL,23,2024-05-01
M001520,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,29,2023-11-01
M001521,8062,Servicios médicos,servicios,El Oro,PERSONA_NATURAL,12,2025-04-01
M001522,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,10,2025-06-01
M001523,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,5,2025-11-01
M001524,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,14,2025-02-01
M001525,5999,Retail general,retail,Guayas,PERSONA_JURIDICA,37,2023-03-01
M001526,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,43,2022-09-01
M001527,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,6,2025-10-01
M001528,5999,Retail general,retail,Loja,PERSONA_JURIDICA,17,2024-11-01
M001529,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,49,2022-03-01
M001530,5732,Electrónica,retail,Pichincha,PERSONA_NATURAL,54,2021-10-01
M001531,5812,Restaurantes,retail,Pichincha,PERSONA_JURIDICA,14,2025-02-01
M001532,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,39,2023-01-01
M001533,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,34,2023-06-01
M001534,5411,Supermercados,retail,Manabí,PERSONA_JURIDICA,33,2023-07-01
M001535,4722,Agencias de viaje,servicios,Tungurahua,PERSONA_JURIDICA,3,2026-01-01
M001536,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,11,2025-05-01
M001537,5813,Bares y clubs,alto_riesgo,Azuay,PERSONA_NATURAL,16,2024-12-01
M001538,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001539,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,17,2024-11-01
M001540,7995,Apuestas,alto_riesgo,El Oro,PERSONA_JURIDICA,58,2021-06-01
M001541,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,14,2025-02-01
M001542,7011,Hoteles,servicios,El Oro,PERSONA_NATURAL,24,2024-04-01
M001543,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,23,2024-05-01
M001544,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,17,2024-11-01
M001545,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,7,2025-09-01
M001546,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,19,2024-09-01
M001547,5813,Bares y clubs,alto_riesgo,Esmeraldas,PERSONA_NATURAL,2,2026-02-01
M001548,5732,Electrónica,retail,Pichincha,PERSONA_NATURAL,25,2024-03-01
M001549,5691,Tiendas de ropa,retail,El Oro,PERSONA_NATURAL,1,2026-03-01
M001550,5812,Restaurantes,retail,El Oro,PERSONA_NATURAL,24,2024-04-01
M001551,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,11,2025-05-01
M001552,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,8,2025-08-01
M001553,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,30,2023-10-01
M001554,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,13,2025-03-01
M001555,5813,Bares y clubs,alto_riesgo,Tungurahua,PERSONA_JURIDICA,18,2024-10-01
M001556,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,4,2025-12-01
M001557,4722,Agencias de viaje,servicios,Imbabura,PERSONA_NATURAL,45,2022-07-01
M001558,5815,Bienes digitales,alto_riesgo,Azuay,PERSONA_NATURAL,20,2024-08-01
M001559,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,20,2024-08-01
M001560,5541,Estaciones de servicio,utility,Manabí,PERSONA_JURIDICA,26,2024-02-01
M001561,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,1,2026-03-01
M001562,4900,Servicios básicos,utility,Imbabura,PERSONA_NATURAL,48,2022-04-01
M001563,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,14,2025-02-01
M001564,7995,Apuestas,alto_riesgo,Esmeraldas,PERSONA_JURIDICA,47,2022-05-01
M001565,4722,Agencias de viaje,servicios,Loja,PERSONA_NATURAL,13,2025-03-01
M001566,5812,Restaurantes,retail,El Oro,PERSONA_NATURAL,11,2025-05-01
M001567,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,24,2024-04-01
M001568,4722,Agencias de viaje,servicios,Loja,PERSONA_NATURAL,65,2020-11-01
M001569,4722,Agencias de viaje,servicios,Guayas,PERSONA_JURIDICA,39,2023-01-01
M001570,7011,Hoteles,servicios,Tungurahua,PERSONA_NATURAL,26,2024-02-01
M001571,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,24,2024-04-01
M001572,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,19,2024-09-01
M001573,7995,Apuestas,alto_riesgo,Guayas,PERSONA_JURIDICA,45,2022-07-01
M001574,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,31,2023-09-01
M001575,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,5,2025-11-01
M001576,7995,Apuestas,alto_riesgo,Loja,PERSONA_JURIDICA,8,2025-08-01
M001577,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,27,2024-01-01
M001578,5541,Estaciones de servicio,utility,Manabí,PERSONA_JURIDICA,6,2025-10-01
M001579,4900,Servicios básicos,utility,Pichincha,PERSONA_JURIDICA,20,2024-08-01
M001580,4900,Servicios básicos,utility,Tungurahua,PERSONA_JURIDICA,32,2023-08-01
M001581,5732,Electrónica,retail,Tungurahua,PERSONA_NATURAL,25,2024-03-01
M001582,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,5,2025-11-01
M001583,5691,Tiendas de ropa,retail,Manabí,PERSONA_JURIDICA,8,2025-08-01
M001584,7230,Peluquerías y estética,servicios,Imbabura,PERSONA_JURIDICA,25,2024-03-01
M001585,5541,Estaciones de servicio,utility,Loja,PERSONA_JURIDICA,61,2021-03-01
M001586,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,17,2024-11-01
M001587,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,33,2023-07-01
M001588,5732,Electrónica,retail,Tungurahua,PERSONA_NATURAL,25,2024-03-01
M001589,5999,Retail general,retail,Guayas,PERSONA_NATURAL,10,2025-06-01
M001590,5999,Retail general,retail,Loja,PERSONA_NATURAL,33,2023-07-01
M001591,5411,Supermercados,retail,Guayas,PERSONA_JURIDICA,3,2026-01-01
M001592,5541,Estaciones de servicio,utility,Loja,PERSONA_NATURAL,32,2023-08-01
M001593,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,26,2024-02-01
M001594,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,11,2025-05-01
M001595,5815,Bienes digitales,alto_riesgo,Esmeraldas,PERSONA_NATURAL,7,2025-09-01
M001596,5999,Retail general,retail,El Oro,PERSONA_JURIDICA,12,2025-04-01
M001597,5999,Retail general,retail,El Oro,PERSONA_NATURAL,10,2025-06-01
M001598,7995,Apuestas,alto_riesgo,Chimborazo,PERSONA_NATURAL,15,2025-01-01
M001599,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,13,2025-03-01
M001600,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,11,2025-05-01
M001601,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,3,2026-01-01
M001602,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_JURIDICA,6,2025-10-01
M001603,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_JURIDICA,37,2023-03-01
M001604,5691,Tiendas de ropa,retail,Chimborazo,PERSONA_NATURAL,12,2025-04-01
M001605,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001606,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,13,2025-03-01
M001607,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,46,2022-06-01
M001608,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,10,2025-06-01
M001609,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,9,2025-07-01
M001610,5691,Tiendas de ropa,retail,Azuay,PERSONA_NATURAL,26,2024-02-01
M001611,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,21,2024-07-01
M001612,5813,Bares y clubs,alto_riesgo,Azuay,PERSONA_NATURAL,27,2024-01-01
M001613,7011,Hoteles,servicios,Imbabura,PERSONA_NATURAL,25,2024-03-01
M001614,7995,Apuestas,alto_riesgo,Azuay,PERSONA_NATURAL,34,2023-06-01
M001615,5999,Retail general,retail,Manabí,PERSONA_NATURAL,5,2025-11-01
M001616,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,24,2024-04-01
M001617,8062,Servicios médicos,servicios,Pichincha,PERSONA_JURIDICA,9,2025-07-01
M001618,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,2,2026-02-01
M001619,5411,Supermercados,retail,Chimborazo,PERSONA_NATURAL,25,2024-03-01
M001620,5999,Retail general,retail,Azuay,PERSONA_NATURAL,24,2024-04-01
M001621,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001622,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,34,2023-06-01
M001623,5812,Restaurantes,retail,Loja,PERSONA_NATURAL,9,2025-07-01
M001624,7011,Hoteles,servicios,Azuay,PERSONA_NATURAL,28,2023-12-01
M001625,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,16,2024-12-01
M001626,7011,Hoteles,servicios,El Oro,PERSONA_JURIDICA,17,2024-11-01
M001627,5999,Retail general,retail,Manabí,PERSONA_JURIDICA,3,2026-01-01
M001628,5999,Retail general,retail,Azuay,PERSONA_NATURAL,35,2023-05-01
M001629,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,24,2024-04-01
M001630,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,28,2023-12-01
M001631,4900,Servicios básicos,utility,Chimborazo,PERSONA_NATURAL,8,2025-08-01
M001632,7230,Peluquerías y estética,servicios,Azuay,PERSONA_NATURAL,22,2024-06-01
M001633,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,16,2024-12-01
M001634,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,25,2024-03-01
M001635,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,21,2024-07-01
M001636,7011,Hoteles,servicios,Loja,PERSONA_NATURAL,52,2021-12-01
M001637,4900,Servicios básicos,utility,Pichincha,PERSONA_JURIDICA,42,2022-10-01
M001638,5691,Tiendas de ropa,retail,Loja,PERSONA_NATURAL,14,2025-02-01
M001639,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,25,2024-03-01
M001640,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,14,2025-02-01
M001641,5812,Restaurantes,retail,Pichincha,PERSONA_JURIDICA,34,2023-06-01
M001642,4722,Agencias de viaje,servicios,Loja,PERSONA_JURIDICA,16,2024-12-01
M001643,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001644,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,22,2024-06-01
M001645,4722,Agencias de viaje,servicios,Tungurahua,PERSONA_NATURAL,40,2022-12-01
M001646,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,36,2023-04-01
M001647,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,13,2025-03-01
M001648,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,49,2022-03-01
M001649,7995,Apuestas,alto_riesgo,El Oro,PERSONA_NATURAL,8,2025-08-01
M001650,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,11,2025-05-01
M001651,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,33,2023-07-01
M001652,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,2,2026-02-01
M001653,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001654,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,14,2025-02-01
M001655,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,51,2022-01-01
M001656,5691,Tiendas de ropa,retail,Pichincha,PERSONA_JURIDICA,7,2025-09-01
M001657,7995,Apuestas,alto_riesgo,Guayas,PERSONA_JURIDICA,8,2025-08-01
M001658,7011,Hoteles,servicios,El Oro,PERSONA_NATURAL,55,2021-09-01
M001659,5411,Supermercados,retail,Pichincha,PERSONA_JURIDICA,15,2025-01-01
M001660,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,39,2023-01-01
M001661,7230,Peluquerías y estética,servicios,Imbabura,PERSONA_NATURAL,13,2025-03-01
M001662,5813,Bares y clubs,alto_riesgo,Imbabura,PERSONA_NATURAL,11,2025-05-01
M001663,5999,Retail general,retail,Manabí,PERSONA_NATURAL,40,2022-12-01
M001664,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,64,2020-12-01
M001665,7995,Apuestas,alto_riesgo,Guayas,PERSONA_JURIDICA,42,2022-10-01
M001666,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001667,5691,Tiendas de ropa,retail,Pichincha,PERSONA_JURIDICA,18,2024-10-01
M001668,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,8,2025-08-01
M001669,4900,Servicios básicos,utility,Guayas,PERSONA_JURIDICA,9,2025-07-01
M001670,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,9,2025-07-01
M001671,7230,Peluquerías y estética,servicios,Azuay,PERSONA_JURIDICA,13,2025-03-01
M001672,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,20,2024-08-01
M001673,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,18,2024-10-01
M001674,5813,Bares y clubs,alto_riesgo,Tungurahua,PERSONA_NATURAL,30,2023-10-01
M001675,5541,Estaciones de servicio,utility,El Oro,PERSONA_JURIDICA,21,2024-07-01
M001676,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,28,2023-12-01
M001677,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,31,2023-09-01
M001678,4900,Servicios básicos,utility,Pichincha,PERSONA_JURIDICA,12,2025-04-01
M001679,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,16,2024-12-01
M001680,5813,Bares y clubs,alto_riesgo,Manabí,PERSONA_JURIDICA,106,2017-06-01
M001681,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,11,2025-05-01
M001682,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,29,2023-11-01
M001683,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,6,2025-10-01
M001684,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,32,2023-08-01
M001685,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,10,2025-06-01
M001686,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,19,2024-09-01
M001687,8062,Servicios médicos,servicios,Chimborazo,PERSONA_NATURAL,5,2025-11-01
M001688,7230,Peluquerías y estética,servicios,Azuay,PERSONA_JURIDICA,17,2024-11-01
M001689,7011,Hoteles,servicios,Guayas,PERSONA_JURIDICA,18,2024-10-01
M001690,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,16,2024-12-01
M001691,4900,Servicios básicos,utility,Azuay,PERSONA_NATURAL,25,2024-03-01
M001692,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,38,2023-02-01
M001693,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,8,2025-08-01
M001694,5815,Bienes digitales,alto_riesgo,Tungurahua,PERSONA_JURIDICA,16,2024-12-01
M001695,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,5,2025-11-01
M001696,5999,Retail general,retail,Guayas,PERSONA_NATURAL,3,2026-01-01
M001697,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_JURIDICA,20,2024-08-01
M001698,5541,Estaciones de servicio,utility,Pichincha,PERSONA_JURIDICA,7,2025-09-01
M001699,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,18,2024-10-01
M001700,4900,Servicios básicos,utility,El Oro,PERSONA_JURIDICA,21,2024-07-01
M001701,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,4,2025-12-01
M001702,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,23,2024-05-01
M001703,7230,Peluquerías y estética,servicios,Manabí,PERSONA_JURIDICA,36,2023-04-01
M001704,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,27,2024-01-01
M001705,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,8,2025-08-01
M001706,5812,Restaurantes,retail,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001707,7011,Hoteles,servicios,Manabí,PERSONA_JURIDICA,19,2024-09-01
M001708,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,16,2024-12-01
M001709,5691,Tiendas de ropa,retail,Manabí,PERSONA_NATURAL,5,2025-11-01
M001710,7995,Apuestas,alto_riesgo,El Oro,PERSONA_JURIDICA,9,2025-07-01
M001711,7011,Hoteles,servicios,Tungurahua,PERSONA_NATURAL,15,2025-01-01
M001712,5541,Estaciones de servicio,utility,Esmeraldas,PERSONA_JURIDICA,21,2024-07-01
M001713,4900,Servicios básicos,utility,Tungurahua,PERSONA_JURIDICA,11,2025-05-01
M001714,5732,Electrónica,retail,El Oro,PERSONA_NATURAL,2,2026-02-01
M001715,5813,Bares y clubs,alto_riesgo,Loja,PERSONA_NATURAL,12,2025-04-01
M001716,5732,Electrónica,retail,Manabí,PERSONA_JURIDICA,52,2021-12-01
M001717,7230,Peluquerías y estética,servicios,Loja,PERSONA_JURIDICA,23,2024-05-01
M001718,5815,Bienes digitales,alto_riesgo,Chimborazo,PERSONA_NATURAL,20,2024-08-01
M001719,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,9,2025-07-01
M001720,5411,Supermercados,retail,Azuay,PERSONA_JURIDICA,12,2025-04-01
M001721,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,2,2026-02-01
M001722,5815,Bienes digitales,alto_riesgo,El Oro,PERSONA_NATURAL,9,2025-07-01
M001723,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,23,2024-05-01
M001724,4722,Agencias de viaje,servicios,Loja,PERSONA_JURIDICA,21,2024-07-01
M001725,5411,Supermercados,retail,Tungurahua,PERSONA_JURIDICA,11,2025-05-01
M001726,5732,Electrónica,retail,Chimborazo,PERSONA_NATURAL,16,2024-12-01
M001727,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001728,5411,Supermercados,retail,Manabí,PERSONA_JURIDICA,11,2025-05-01
M001729,7011,Hoteles,servicios,Tungurahua,PERSONA_NATURAL,24,2024-04-01
M001730,5541,Estaciones de servicio,utility,Chimborazo,PERSONA_NATURAL,20,2024-08-01
M001731,5411,Supermercados,retail,Imbabura,PERSONA_JURIDICA,13,2025-03-01
M001732,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,6,2025-10-01
M001733,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,12,2025-04-01
M001734,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,11,2025-05-01
M001735,5813,Bares y clubs,alto_riesgo,Esmeraldas,PERSONA_JURIDICA,10,2025-06-01
M001736,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,4,2025-12-01
M001737,5691,Tiendas de ropa,retail,Manabí,PERSONA_NATURAL,43,2022-09-01
M001738,8062,Servicios médicos,servicios,Tungurahua,PERSONA_JURIDICA,42,2022-10-01
M001739,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,16,2024-12-01
M001740,5691,Tiendas de ropa,retail,Pichincha,PERSONA_JURIDICA,21,2024-07-01
M001741,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,24,2024-04-01
M001742,5411,Supermercados,retail,El Oro,PERSONA_JURIDICA,16,2024-12-01
M001743,5541,Estaciones de servicio,utility,Guayas,PERSONA_JURIDICA,22,2024-06-01
M001744,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_JURIDICA,27,2024-01-01
M001745,7230,Peluquerías y estética,servicios,Manabí,PERSONA_NATURAL,20,2024-08-01
M001746,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,30,2023-10-01
M001747,8062,Servicios médicos,servicios,El Oro,PERSONA_JURIDICA,10,2025-06-01
M001748,4722,Agencias de viaje,servicios,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001749,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,84,2019-04-01
M001750,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_NATURAL,35,2023-05-01
M001751,5999,Retail general,retail,Guayas,PERSONA_NATURAL,20,2024-08-01
M001752,4900,Servicios básicos,utility,Guayas,PERSONA_JURIDICA,8,2025-08-01
M001753,7995,Apuestas,alto_riesgo,Tungurahua,PERSONA_JURIDICA,18,2024-10-01
M001754,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,33,2023-07-01
M001755,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,29,2023-11-01
M001756,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,3,2026-01-01
M001757,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,4,2025-12-01
M001758,4900,Servicios básicos,utility,Imbabura,PERSONA_NATURAL,4,2025-12-01
M001759,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,24,2024-04-01
M001760,5732,Electrónica,retail,Esmeraldas,PERSONA_NATURAL,4,2025-12-01
M001761,5999,Retail general,retail,Guayas,PERSONA_JURIDICA,8,2025-08-01
M001762,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,15,2025-01-01
M001763,5812,Restaurantes,retail,Pichincha,PERSONA_JURIDICA,37,2023-03-01
M001764,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,25,2024-03-01
M001765,5411,Supermercados,retail,Tungurahua,PERSONA_NATURAL,14,2025-02-01
M001766,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,30,2023-10-01
M001767,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,62,2021-02-01
M001768,5812,Restaurantes,retail,Azuay,PERSONA_NATURAL,18,2024-10-01
M001769,7995,Apuestas,alto_riesgo,Azuay,PERSONA_JURIDICA,5,2025-11-01
M001770,7230,Peluquerías y estética,servicios,Chimborazo,PERSONA_JURIDICA,8,2025-08-01
M001771,5813,Bares y clubs,alto_riesgo,Chimborazo,PERSONA_JURIDICA,8,2025-08-01
M001772,7230,Peluquerías y estética,servicios,Manabí,PERSONA_NATURAL,9,2025-07-01
M001773,4900,Servicios básicos,utility,Loja,PERSONA_NATURAL,13,2025-03-01
M001774,7230,Peluquerías y estética,servicios,Tungurahua,PERSONA_NATURAL,21,2024-07-01
M001775,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,5,2025-11-01
M001776,5815,Bienes digitales,alto_riesgo,Manabí,PERSONA_JURIDICA,6,2025-10-01
M001777,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,26,2024-02-01
M001778,5732,Electrónica,retail,Tungurahua,PERSONA_JURIDICA,11,2025-05-01
M001779,4722,Agencias de viaje,servicios,Chimborazo,PERSONA_NATURAL,8,2025-08-01
M001780,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,15,2025-01-01
M001781,7995,Apuestas,alto_riesgo,Loja,PERSONA_JURIDICA,41,2022-11-01
M001782,5691,Tiendas de ropa,retail,Chimborazo,PERSONA_NATURAL,29,2023-11-01
M001783,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,28,2023-12-01
M001784,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,50,2022-02-01
M001785,7995,Apuestas,alto_riesgo,Imbabura,PERSONA_JURIDICA,22,2024-06-01
M001786,5732,Electrónica,retail,Chimborazo,PERSONA_JURIDICA,53,2021-11-01
M001787,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_JURIDICA,56,2021-08-01
M001788,7995,Apuestas,alto_riesgo,Guayas,PERSONA_JURIDICA,5,2025-11-01
M001789,5812,Restaurantes,retail,Manabí,PERSONA_NATURAL,3,2026-01-01
M001790,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_JURIDICA,7,2025-09-01
M001791,5732,Electrónica,retail,Guayas,PERSONA_JURIDICA,38,2023-02-01
M001792,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001793,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,13,2025-03-01
M001794,4900,Servicios básicos,utility,Guayas,PERSONA_JURIDICA,31,2023-09-01
M001795,5732,Electrónica,retail,Azuay,PERSONA_NATURAL,11,2025-05-01
M001796,8062,Servicios médicos,servicios,Azuay,PERSONA_NATURAL,20,2024-08-01
M001797,5732,Electrónica,retail,Tungurahua,PERSONA_JURIDICA,26,2024-02-01
M001798,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,8,2025-08-01
M001799,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_NATURAL,6,2025-10-01
M001800,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001801,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001802,5812,Restaurantes,retail,Guayas,PERSONA_JURIDICA,29,2023-11-01
M001803,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,7,2025-09-01
M001804,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,10,2025-06-01
M001805,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_JURIDICA,56,2021-08-01
M001806,5812,Restaurantes,retail,Azuay,PERSONA_JURIDICA,34,2023-06-01
M001807,4722,Agencias de viaje,servicios,Azuay,PERSONA_JURIDICA,16,2024-12-01
M001808,7011,Hoteles,servicios,Chimborazo,PERSONA_NATURAL,38,2023-02-01
M001809,5812,Restaurantes,retail,Tungurahua,PERSONA_JURIDICA,7,2025-09-01
M001810,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,14,2025-02-01
M001811,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001812,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,13,2025-03-01
M001813,5691,Tiendas de ropa,retail,Pichincha,PERSONA_JURIDICA,14,2025-02-01
M001814,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,28,2023-12-01
M001815,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,34,2023-06-01
M001816,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,12,2025-04-01
M001817,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,5,2025-11-01
M001818,4722,Agencias de viaje,servicios,Manabí,PERSONA_NATURAL,4,2025-12-01
M001819,7230,Peluquerías y estética,servicios,El Oro,PERSONA_NATURAL,2,2026-02-01
M001820,4900,Servicios básicos,utility,Tungurahua,PERSONA_JURIDICA,50,2022-02-01
M001821,4722,Agencias de viaje,servicios,Azuay,PERSONA_JURIDICA,28,2023-12-01
