comercio_id,fecha_corte,mes_idx,n_transacciones,volumen_total,ticket_promedio,n_chargebacks,n_rechazos,dias_desde_ult_tx,n_tickets_soporte,dias_resolucion_soporte,flag_pos_fisico,flag_ecommerce,n_integraciones_activas
M000597,2025-08-01,3,309,7162.09,23.18,4,27,0,1,1.27,1,0,1
M000597,2025-09-01,4,131,3574.99,27.29,2,13,2,0,0.0,1,0,0
M000597,2025-10-01,5,115,2917.67,25.37,0,5,2,1,0.55,1,0,3
M000597,2025-11-01,6,230,4449.03,19.34,2,17,2,0,0.0,1,0,3
M000597,2025-12-01,7,241,8501.82,35.28,1,11,1,1,3.43,1,1,4
M000597,2026-01-01,8,193,3766.51,19.52,0,12,0,1,1.81,1,1,3
M000597,2026-02-01,9,301,7100.74,23.59,1,20,1,1,1.09,1,0,1
M000597,2026-03-01,10,349,7086.23,20.3,0,29,2,0,0.0,1,0,0
M000598,2025-05-01,0,128,2875.08,22.46,0,10,5,2,4.58,1,0,1
M000598,2025-06-01,1,201,7893.23,39.27,1,15,0,0,0.0,1,0,1
M000598,2025-07-01,2,124,4430.69,35.73,0,3,2,1,4.11,1,0,1
M000598,2025-08-01,3,152,4520.09,29.74,0,9,0,1,0.38,1,0,1
M000598,2025-09-01,4,120,3367.51,28.06,0,10,0,1,0.52,1,0,0
M000598,2025-10-01,5,139,4753.3,34.2,0,13,4,0,0.0,1,1,3
M000598,2025-11-01,6,142,4027.71,28.36,0,7,2,0,0.0,1,0,0
M000598,2025-12-01,7,163,5337.06,32.74,0,8,0,2,3.69,0,1,1
M000598,2026-01-01,8,118,6147.12,52.09,0,5,2,2,2.42,0,1,3
M000598,2026-02-01,9,90,3911.12,43.46,0,3,1,0,0.0,0,1,1
M000598,2026-03-01,10,190,6206.04,32.66,0,10,1,0,0.0,1,0,1
M000599,2025-05-01,0,45,716.38,15.92,0,1,0,1,2.69,0,1,2
M000599,2025-06-01,1,63,957.65,15.2,1,3,0,0,0.0,1,0,0
M000599,2025-07-01,2,61,1073.63,17.6,0,4,3,0,0.0,1,0,1
M000599,2025-08-01,3,44,647.22,14.71,1,3,8,0,0.0,1,1,1
M000599,2025-09-01,4,55,982.23,17.86,0,3,3,0,0.0,1,0,1
M000599,2025-10-01,5,19,310.76,16.36,0,0,3,1,6.65,1,0,2
M000599,2025-11-01,6,48,799.73,16.66,0,5,4,0,0.0,0,1,3
M000599,2025-12-01,7,18,343.19,19.07,0,4,9,2,13.46,1,0,1
M000599,2026-01-01,8,31,635.83,20.51,0,1,3,0,0.0,1,0,1
M000599,2026-02-01,9,29,506.81,17.48,0,1,1,1,0.9,1,1,4
M000599,2026-03-01,10,35,435.44,12.44,1,3,0,1,7.46,1,1,2
M000600,2025-05-01,0,115,1231.73,10.71,1,4,1,0,0.0,1,0,5
M000600,2025-06-01,1,59,633.84,10.74,0,10,12,4,4.62,1,0,2
M000600,2025-07-01,2,86,905.99,10.53,0,6,6,0,0.0,1,0,0
M000600,2025-08-01,3,115,1807.32,15.72,1,12,0,1,3.88,1,1,1
M000600,2025-09-01,4,91,1112.69,12.23,1,6,3,1,1.3,1,1,0
M000600,2025-10-01,5,108,1941.11,17.97,0,7,5,1,5.31,1,0,1
M000600,2025-11-01,6,120,1698.21,14.15,0,7,5,3,7.0,1,1,1
M000600,2025-12-01,7,88,760.73,8.64,0,5,2,1,1.9,1,1,3
M000600,2026-01-01,8,95,1389.08,14.62,0,9,3,1,8.85,1,1,1
M000600,2026-02-01,9,25,267.67,10.71,0,3,5,1,4.36,1,0,2
M000600,2026-03-01,10,82,1422.5,17.35,0,8,0,1,9.59,0,1,2
M000601,2025-05-01,0,241,4018.02,16.67,1,19,2,0,0.0,1,0,1
M000601,2025-06-01,1,384,8007.73,20.85,3,21,0,2,3.69,1,0,2
M000601,2025-07-01,2,228,4777.08,20.95,1,14,1,1,8.85,1,0,0
M000601,2025-08-01,3,318,6032.76,18.97,3,25,2,0,0.0,1,0,1
M000601,2025-09-01,4,168,4484.39,26.69,1,14,3,1,0.95,1,1,1
M000601,2025-10-01,5,216,4400.85,20.37,0,9,0,3,1.3,1,0,1
M000601,2025-11-01,6,431,10056.93,23.33,4,33,3,1,5.44,1,0,0
M000601,2025-12-01,7,184,3630.96,19.73,0,17,8,0,0.0,0,1,1
M000601,2026-01-01,8,216,5158.41,23.88,3,18,1,0,0.0,1,0,2
M000601,2026-02-01,9,158,4048.65,25.62,0,15,0,3,1.19,1,1,2
M000601,2026-03-01,10,217,4535.44,20.9,0,12,1,2,4.97,1,0,0
M000602,2025-05-01,0,14,641.08,45.79,0,1,9,0,0.0,1,1,0
M000602,2025-06-01,1,19,936.94,49.31,0,0,4,0,0.0,1,1,2
M000602,2025-07-01,2,12,674.45,56.2,1,0,0,3,3.03,1,0,4
M000602,2025-08-01,3,15,668.14,44.54,0,1,1,1,0.54,1,0,3
M000602,2025-09-01,4,12,489.28,40.77,0,0,0,0,0.0,1,0,2
M000602,2025-10-01,5,12,762.88,63.57,0,0,0,2,1.17,1,0,3
M000602,2025-11-01,6,12,475.47,39.62,0,1,0,1,1.4,1,0,0
M000602,2025-12-01,7,11,408.96,37.18,0,0,6,1,1.11,0,1,3
M000602,2026-01-01,8,14,734.22,52.44,0,0,7,1,3.62,1,1,0
M000602,2026-02-01,9,17,715.04,42.06,0,0,0,0,0.0,1,0,1
M000602,2026-03-01,10,14,550.99,39.36,0,0,6,0,0.0,1,1,0
M000603,2025-05-01,0,75,2288.64,30.52,0,6,3,2,7.57,0,1,3
M000603,2025-06-01,1,60,1344.85,22.41,0,6,4,3,5.31,1,0,1
M000603,2025-07-01,2,37,708.61,19.15,0,2,1,4,6.83,0,1,3
M000603,2025-08-01,3,101,2461.16,24.37,0,8,5,1,0.98,1,0,2
M000603,2025-09-01,4,51,792.32,15.54,1,8,13,1,4.99,1,0,1
M000603,2025-10-01,5,25,668.11,26.72,0,2,2,0,0.0,0,1,0
M000603,2025-11-01,6,61,816.29,13.38,1,4,1,0,0.0,0,1,2
M000603,2025-12-01,7,84,1725.22,20.54,2,11,4,2,1.39,1,1,3
M000603,2026-01-01,8,72,1951.93,27.11,0,4,8,1,4.19,1,1,3
M000603,2026-02-01,9,49,1189.81,24.28,0,1,0,0,0.0,1,1,1
M000603,2026-03-01,10,52,1369.74,26.34,1,8,2,0,0.0,1,0,0
M000604,2025-05-01,0,207,8965.32,43.31,2,10,6,1,3.17,1,1,6
M000604,2025-06-01,1,302,14448.18,47.84,0,21,2,1,4.46,1,0,2
M000604,2025-07-01,2,301,12049.09,40.03,1,16,1,2,0.36,1,0,1
M000604,2025-08-01,3,265,9990.36,37.7,0,12,4,0,0.0,1,0,2
M000604,2025-09-01,4,260,9945.31,38.25,1,12,2,0,0.0,1,0,2
M000604,2025-10-01,5,196,9406.23,47.99,0,9,1,0,0.0,1,1,3
M000604,2025-11-01,6,191,9027.03,47.26,0,11,2,0,0.0,1,0,4
M000604,2025-12-01,7,257,12407.79,48.28,0,13,1,1,1.99,1,1,1
M000604,2026-01-01,8,255,14181.61,55.61,3,7,5,0,0.0,1,0,0
M000604,2026-02-01,9,265,7355.6,27.76,0,8,4,2,4.14,1,0,0
M000604,2026-03-01,10,298,13474.06,45.21,0,15,0,0,0.0,1,0,0
M000605,2025-05-01,0,30,901.41,30.05,1,4,2,1,4.43,1,0,3
M000605,2025-06-01,1,25,715.04,28.6,0,2,0,2,4.73,1,0,0
M000605,2025-07-01,2,56,1987.69,35.49,1,5,0,0,0.0,1,0,0
M000605,2025-08-01,3,57,1630.75,28.61,0,2,0,2,3.18,1,1,1
M000605,2025-09-01,4,67,1635.15,24.41,0,4,2,0,0.0,1,0,3
M000605,2025-10-01,5,32,1172.05,36.63,0,3,5,1,8.84,1,0,3
M000605,2025-11-01,6,84,2760.78,32.87,2,6,7,0,0.0,1,0,2
M000605,2025-12-01,7,53,1698.07,32.04,1,7,0,1,2.47,1,1,1
M000605,2026-01-01,8,66,2266.86,34.35,1,7,0,2,0.45,1,1,0
M000605,2026-02-01,9,39,1096.01,28.1,0,2,1,1,2.55,1,0,1
M000605,2026-03-01,10,47,1749.78,37.23,0,6,7,0,0.0,1,1,2
M000606,2025-05-01,0,81,1331.06,16.43,0,9,0,0,0.0,1,1,1
M000606,2025-06-01,1,129,2198.78,17.04,0,4,2,0,0.0,1,0,0
M000606,2025-07-01,2,180,3462.88,19.24,1,6,3,0,0.0,1,1,4
M000606,2025-08-01,3,90,2398.24,26.65,0,7,0,1,14.1,1,0,0
M000606,2025-09-01,4,61,1036.77,17.0,0,2,3,1,5.11,1,1,2
M000606,2025-10-01,5,163,4023.32,24.68,0,11,3,1,7.35,1,1,2
M000606,2025-11-01,6,60,850.26,14.17,0,4,1,0,0.0,1,1,1
M000606,2025-12-01,7,155,2932.01,18.92,0,8,4,0,0.0,1,1,3
M000606,2026-01-01,8,123,2193.77,17.84,0,4,4,1,2.78,1,0,0
M000606,2026-02-01,9,94,1701.41,18.1,0,5,5,1,0.99,1,0,1
M000606,2026-03-01,10,144,2214.26,15.38,0,3,4,1,2.0,1,0,0
M000607,2025-05-01,0,156,6764.36,43.36,1,10,3,0,0.0,1,1,1
M000607,2025-06-01,1,229,6190.96,27.03,1,11,4,0,0.0,1,1,1
M000607,2025-07-01,2,152,6954.64,45.75,0,9,0,1,6.3,1,1,2
M000607,2025-08-01,3,130,7604.09,58.49,0,8,0,0,0.0,1,1,1
M000607,2025-09-01,4,247,11142.05,45.11,1,13,1,1,1.56,1,1,2
M000607,2025-10-01,5,242,5845.8,24.16,0,13,2,0,0.0,0,1,3
M000607,2025-11-01,6,236,10556.95,44.73,0,22,2,0,0.0,0,1,3
M000607,2025-12-01,7,88,2768.04,31.46,1,7,1,1,1.97,1,0,1
M000607,2026-01-01,8,193,5444.17,28.21,1,8,1,3,1.27,1,0,5
M000607,2026-02-01,9,114,4655.26,40.84,0,7,1,0,0.0,1,1,0
M000607,2026-03-01,10,210,5001.28,23.82,1,12,0,3,9.73,1,0,0
M000608,2025-05-01,0,132,1669.62,12.65,0,6,2,0,0.0,0,1,1
M000608,2025-06-01,1,263,3247.87,12.35,2,22,0,1,7.35,1,0,0
M000608,2025-07-01,2,274,4698.62,17.15,3,18,7,2,3.71,1,0,0
M000608,2025-08-01,3,124,2096.11,16.9,0,4,4,2,3.87,0,1,3
M000608,2025-09-01,4,219,3620.02,16.53,0,13,3,2,3.28,1,0,2
M000608,2025-10-01,5,143,2357.18,16.48,2,16,0,2,2.61,0,1,1
M000608,2025-11-01,6,140,2024.23,14.46,1,11,0,0,0.0,0,1,2
M000608,2025-12-01,7,157,2314.15,14.74,1,14,1,4,0.75,1,0,0
M000608,2026-01-01,8,164,3024.72,18.44,4,15,1,1,4.46,0,1,1
M000608,2026-02-01,9,98,1017.91,10.39,2,3,4,1,6.83,0,1,2
M000608,2026-03-01,10,151,2461.5,16.3,2,11,2,1,7.89,1,0,0
M000609,2025-05-01,0,38,3383.63,89.04,0,1,0,0,0.0,1,1,0
M000609,2025-06-01,1,65,4357.48,67.04,0,6,10,2,2.96,0,1,3
M000609,2025-07-01,2,58,5264.97,90.78,0,3,1,2,4.07,1,0,0
M000609,2025-08-01,3,56,4940.51,88.22,0,4,2,0,0.0,1,0,2
M000609,2025-09-01,4,28,1760.73,62.88,0,2,2,1,3.03,1,0,1
M000609,2025-10-01,5,70,6246.48,89.24,0,7,1,3,1.41,0,1,3
M000609,2025-11-01,6,28,2730.09,97.5,0,3,1,1,3.49,0,1,2
M000609,2025-12-01,7,46,3793.37,82.46,1,2,1,2,3.26,0,1,1
M000609,2026-01-01,8,42,2399.83,57.14,1,3,17,0,0.0,1,0,1
M000609,2026-02-01,9,42,3251.17,77.41,0,4,1,1,1.14,1,1,1
M000609,2026-03-01,10,21,1578.65,75.17,1,2,1,2,1.49,1,0,1
M000610,2025-05-01,0,171,2369.54,13.86,0,10,4,2,1.37,1,0,0
M000610,2025-06-01,1,156,2140.12,13.72,0,2,3,3,11.33,1,1,4
M000610,2025-07-01,2,157,2250.55,14.33,0,9,3,0,0.0,1,1,3
M000610,2025-08-01,3,358,4952.34,13.83,1,15,5,0,0.0,1,0,0
M000610,2025-09-01,4,364,2506.16,6.89,1,12,8,1,1.17,1,0,2
M000610,2025-10-01,5,343,4658.99,13.58,3,13,1,0,0.0,0,1,0
M000610,2025-11-01,6,218,3558.3,16.32,2,13,0,1,2.98,1,1,2
M000610,2025-12-01,7,310,5039.16,16.26,0,8,0,3,2.94,1,1,4
M000610,2026-01-01,8,296,3796.98,12.83,0,22,1,0,0.0,1,0,0
M000610,2026-02-01,9,343,4871.57,14.2,4,14,0,0,0.0,0,1,2
M000610,2026-03-01,10,281,4698.42,16.72,0,18,0,1,3.18,1,1,0
M000611,2025-05-01,0,36,1592.27,44.23,0,4,4,0,0.0,1,0,0
M000611,2025-06-01,1,53,2679.07,50.55,0,5,2,3,1.44,1,1,1
M000611,2025-07-01,2,77,3478.89,45.18,1,10,0,0,0.0,1,0,1
M000611,2025-08-01,3,72,3054.74,42.43,0,3,5,2,2.66,0,1,3
M000611,2025-09-01,4,61,2993.19,49.07,0,7,1,2,4.72,1,1,1
M000611,2025-10-01,5,50,2268.57,45.37,0,6,0,1,1.11,1,0,1
M000611,2025-11-01,6,88,3741.33,42.52,0,6,0,0,0.0,1,0,0
M000611,2025-12-01,7,42,1583.39,37.7,0,1,1,1,0.73,0,1,3
M000611,2026-01-01,8,45,1798.78,39.97,0,3,2,0,0.0,1,0,0
M000611,2026-02-01,9,56,2400.55,42.87,0,3,0,1,3.47,0,1,4
M000611,2026-03-01,10,33,1692.97,51.3,0,2,1,1,5.84,1,0,3
M000612,2025-05-01,0,93,1968.76,21.17,0,4,0,1,1.44,1,0,1
M000612,2025-06-01,1,109,2175.63,19.96,0,5,2,0,0.0,1,0,3
M000612,2025-07-01,2,138,3500.23,25.36,0,5,1,1,2.39,0,1,1
M000612,2025-08-01,3,111,1690.93,15.23,0,5,1,1,6.17,1,0,0
M000612,2025-09-01,4,162,3549.4,21.91,0,6,0,1,2.09,1,0,0
M000612,2025-10-01,5,117,1539.13,13.15,1,4,2,0,0.0,1,0,2
M000612,2025-11-01,6,216,5833.2,27.01,0,12,2,1,4.86,1,1,1
M000612,2025-12-01,7,117,2152.57,18.4,0,7,0,0,0.0,1,0,2
M000612,2026-01-01,8,138,3489.69,25.29,0,4,1,0,0.0,1,1,4
M000612,2026-02-01,9,111,1849.82,16.67,0,5,0,1,6.02,1,0,1
M000612,2026-03-01,10,76,1358.88,17.88,0,2,2,0,0.0,0,1,0
M000613,2025-05-01,0,122,8778.11,71.95,0,3,1,1,9.16,1,0,0
M000613,2025-06-01,1,63,3753.77,59.58,1,3,3,1,4.96,1,1,1
M000613,2025-07-01,2,164,10342.02,63.06,0,7,0,1,5.13,0,1,3
M000613,2025-08-01,3,110,5970.24,54.27,0,6,1,0,0.0,1,1,5
M000613,2025-09-01,4,114,10121.56,88.79,0,6,2,0,0.0,0,1,1
M000613,2025-10-01,5,105,7665.99,73.01,0,3,4,0,0.0,1,1,1
M000613,2025-11-01,6,65,4630.66,71.24,0,0,11,0,0.0,1,0,1
M000613,2025-12-01,7,137,12727.7,92.9,0,4,0,0,0.0,1,0,1
M000613,2026-01-01,8,126,9828.53,78.0,0,5,1,0,0.0,1,0,2
M000613,2026-02-01,9,139,8829.7,63.52,0,8,3,0,0.0,1,1,1
M000613,2026-03-01,10,112,6633.18,59.22,1,4,1,0,0.0,0,1,3
M000614,2025-05-01,0,161,4381.59,27.21,2,10,3,0,0.0,1,0,1
M000614,2025-06-01,1,137,2998.27,21.89,0,6,4,3,1.66,1,0,1
M000614,2025-07-01,2,92,3436.77,37.36,1,7,1,1,4.18,1,0,0
M000614,2025-08-01,3,172,5943.7,34.56,0,15,1,1,3.43,1,1,1
M000614,2025-09-01,4,55,1441.98,26.22,0,5,0,0,0.0,1,0,3
M000614,2025-10-01,5,128,3666.28,28.64,1,7,0,2,4.84,0,1,4
M000614,2025-11-01,6,157,3777.21,24.06,3,10,8,1,0.21,1,0,2
M000614,2025-12-01,7,108,2655.03,24.58,1,3,3,2,2.81,1,0,0
M000614,2026-01-01,8,125,3479.93,27.84,0,8,1,1,1.73,1,0,0
M000614,2026-02-01,9,82,3264.61,39.81,0,5,0,2,3.61,0,1,2
M000614,2026-03-01,10,95,2975.73,31.32,1,6,1,0,0.0,1,1,1
M000615,2025-05-01,0,28,180.86,6.46,0,5,5,2,6.44,0,1,1
M000615,2025-06-01,1,21,105.02,5.0,0,2,0,0,0.0,1,1,0
M000615,2025-07-01,2,10,118.1,11.81,0,0,0,0,0.0,1,1,1
M000615,2025-08-01,3,30,271.0,9.03,0,2,7,0,0.0,1,0,2
M000615,2025-09-01,4,21,157.25,7.49,0,0,2,1,5.85,1,0,1
M000615,2025-10-01,5,16,160.67,10.04,0,0,4,0,0.0,1,0,0
M000615,2025-11-01,6,16,125.3,7.83,0,1,2,1,1.73,1,0,1
M000615,2025-12-01,7,32,246.48,7.7,0,3,4,3,2.28,1,0,1
M000615,2026-01-01,8,15,123.04,8.2,0,2,0,2,0.8,1,0,2
M000615,2026-02-01,9,13,120.48,9.27,0,2,1,0,0.0,1,0,1
M000615,2026-03-01,10,18,194.99,10.83,0,1,13,0,0.0,1,0,0
M000616,2025-05-01,0,93,2465.26,26.51,1,4,0,0,0.0,1,0,1
M000616,2025-06-01,1,116,2729.19,23.53,0,9,0,2,4.7,1,0,1
M000616,2025-07-01,2,128,3707.26,28.96,2,10,0,0,0.0,0,1,0
M000616,2025-08-01,3,92,2011.91,21.87,0,5,6,1,3.53,1,0,0
M000616,2025-09-01,4,62,2089.96,33.71,1,5,3,0,0.0,1,0,1
M000616,2025-10-01,5,126,3503.66,27.81,2,6,2,1,4.07,1,1,1
M000616,2025-11-01,6,77,1642.86,21.34,1,7,4,0,0.0,1,0,1
M000616,2025-12-01,7,37,867.06,23.43,0,3,9,0,0.0,1,0,0
M000616,2026-01-01,8,109,2369.6,21.74,1,9,0,1,6.33,1,1,0
M000616,2026-02-01,9,122,3304.69,27.09,0,8,1,4,11.55,0,1,4
M000616,2026-03-01,10,112,2411.94,21.54,2,9,9,1,1.92,1,0,1
M000617,2025-05-01,0,53,1399.63,26.41,0,1,13,1,2.41,0,1,2
M000617,2025-06-01,1,35,649.57,18.56,1,1,3,2,0.38,1,0,2
M000617,2025-07-01,2,43,1084.98,25.23,0,3,2,2,0.87,0,1,3
M000617,2025-08-01,3,63,1658.89,26.33,0,2,2,0,0.0,1,0,1
M000617,2025-09-01,4,35,1068.39,30.53,0,0,2,0,0.0,1,0,0
M000617,2025-10-01,5,26,694.22,26.7,0,1,1,1,6.3,1,0,0
M000617,2025-11-01,6,39,1051.53,26.96,0,3,0,0,0.0,1,0,1
M000617,2025-12-01,7,25,686.75,27.47,0,3,3,1,2.82,1,0,4
M000617,2026-01-01,8,42,886.01,21.1,0,1,0,0,0.0,1,1,2
M000617,2026-02-01,9,28,649.07,23.18,0,3,2,1,2.01,1,0,1
M000617,2026-03-01,10,36,878.17,24.39,0,7,0,1,4.05,1,0,0
M000618,2025-05-01,0,15,110.37,7.36,0,0,3,1,8.25,1,0,1
M000618,2025-06-01,1,2,13.83,6.92,0,0,0,0,0.0,1,1,1
M000618,2025-07-01,2,19,109.54,5.77,0,1,0,0,0.0,1,0,0
M000618,2025-08-01,3,22,102.17,4.64,0,1,4,1,2.16,1,0,2
M000618,2025-09-01,4,38,253.58,6.67,0,2,0,1,2.58,1,0,1
M000618,2025-10-01,5,24,106.0,4.42,1,1,0,1,1.85,1,1,2
M000618,2025-11-01,6,35,252.44,7.21,0,3,0,1,5.82,1,0,1
M000618,2025-12-01,7,27,162.4,6.01,0,4,2,0,0.0,1,1,2
M000618,2026-01-01,8,26,176.88,6.8,0,2,1,0,0.0,1,0,0
M000618,2026-02-01,9,28,164.26,5.87,0,1,7,2,8.67,1,0,3
M000618,2026-03-01,10,16,97.36,6.09,0,0,0,1,1.31,1,0,1
M000619,2025-05-01,0,213,4109.81,19.29,0,6,8,0,0.0,1,0,1
M000619,2025-06-01,1,412,7590.12,18.42,0,21,0,1,2.72,1,0,1
M000619,2025-07-01,2,292,6438.62,22.05,2,11,1,1,0.8,1,1,3
M000619,2025-08-01,3,175,2989.37,17.08,0,8,1,1,0.32,1,0,1
M000619,2025-09-01,4,174,3328.36,19.13,0,7,2,3,0.84,1,0,1
M000619,2025-10-01,5,364,6303.09,17.32,1,11,0,2,1.76,1,0,1
M000619,2025-11-01,6,278,9044.74,32.54,0,16,5,1,5.37,0,1,1
M000619,2025-12-01,7,293,5310.18,18.12,0,12,0,1,2.47,1,0,1
M000619,2026-01-01,8,328,7991.93,24.37,0,14,3,0,0.0,1,0,1
M000619,2026-02-01,9,233,3124.04,13.41,1,10,14,0,0.0,0,1,1
M000619,2026-03-01,10,250,4718.82,18.88,0,15,3,1,0.29,1,0,2
M000620,2025-05-01,0,31,449.1,14.49,0,4,2,4,3.7,0,1,2
M000620,2025-06-01,1,67,975.19,14.56,0,3,0,1,5.56,1,0,0
M000620,2025-07-01,2,63,884.2,14.03,1,4,0,0,0.0,1,0,0
M000620,2025-08-01,3,57,471.07,8.26,0,4,0,0,0.0,1,0,2
M000620,2025-09-01,4,58,1076.88,18.57,0,2,0,0,0.0,1,1,4
M000620,2025-10-01,5,89,1545.73,17.37,0,0,4,1,2.2,0,1,1
M000620,2025-11-01,6,60,938.27,15.64,1,5,10,0,0.0,1,0,0
M000620,2025-12-01,7,46,885.47,19.25,0,3,1,0,0.0,1,0,0
M000620,2026-01-01,8,47,955.8,20.34,0,4,4,0,0.0,1,0,0
M000620,2026-02-01,9,22,308.84,14.04,1,1,12,0,0.0,1,1,2
M000620,2026-03-01,10,47,480.76,10.23,0,3,0,1,3.91,0,1,2
M000621,2025-05-01,0,440,8879.48,20.18,4,35,0,1,2.87,1,0,1
M000621,2025-06-01,1,767,16168.26,21.08,2,49,3,1,3.89,1,1,1
M000621,2025-07-01,2,73,1207.15,16.54,0,6,2,1,3.0,1,1,2
M000621,2025-08-01,3,637,11786.06,18.5,3,44,2,1,3.82,1,0,3
M000621,2025-09-01,4,245,4262.52,17.4,1,28,0,0,0.0,1,1,2
M000621,2025-10-01,5,427,6800.77,15.93,0,36,2,0,0.0,1,1,1
M000621,2025-11-01,6,407,6819.15,16.75,4,24,0,2,4.29,1,0,0
M000621,2025-12-01,7,564,10752.1,19.06,4,47,4,1,3.21,1,0,2
M000621,2026-01-01,8,338,5058.8,14.97,2,21,4,2,8.84,1,1,1
M000621,2026-02-01,9,523,9021.85,17.25,3,41,4,0,0.0,1,0,1
M000621,2026-03-01,10,569,10118.34,17.78,2,39,8,0,0.0,1,0,0
M000622,2025-05-01,0,143,1493.44,10.44,2,7,6,1,0.96,1,0,4
M000622,2025-06-01,1,145,1267.92,8.74,0,7,4,0,0.0,1,1,5
M000622,2025-07-01,2,82,768.45,9.37,0,6,26,2,18.63,1,1,0
M000622,2025-08-01,3,130,958.89,7.38,0,7,7,0,0.0,1,0,0
M000622,2025-09-01,4,102,1097.77,10.76,0,3,1,2,2.36,0,1,0
M000622,2025-10-01,5,87,1082.25,12.44,0,2,4,0,0.0,0,1,0
M000622,2025-11-01,6,131,1448.08,11.05,1,7,2,0,0.0,1,0,0
M000622,2025-12-01,7,79,713.12,9.03,0,4,0,0,0.0,1,1,4
M000622,2026-01-01,8,59,631.65,10.71,0,1,13,0,0.0,1,0,2
M000622,2026-02-01,9,77,642.23,8.34,0,3,2,1,2.83,0,1,4
M000622,2026-03-01,10,72,573.24,7.96,0,3,0,1,5.23,1,0,1
M000623,2025-05-01,0,15,489.58,32.64,0,0,4,0,0.0,0,1,4
M000623,2025-06-01,1,4,125.04,31.26,0,0,2,2,0.93,0,1,2
M000623,2025-07-01,2,11,471.54,42.87,0,0,0,2,3.67,1,0,1
M000623,2025-08-01,3,21,539.82,25.71,0,2,1,0,0.0,0,1,2
M000623,2025-09-01,4,5,196.05,39.21,0,0,8,3,10.14,1,0,0
M000623,2025-10-01,5,13,608.22,46.79,0,1,4,2,1.55,1,0,0
M000623,2025-11-01,6,12,495.76,41.31,0,0,2,1,4.73,1,1,3
M000623,2025-12-01,7,2,48.02,24.01,0,0,5,1,5.16,1,0,2
M000623,2026-01-01,8,16,599.73,37.48,0,0,6,1,10.25,1,0,2
M000623,2026-02-01,9,3,120.27,40.09,0,0,0,1,7.58,1,0,0
M000623,2026-03-01,10,11,465.47,42.32,0,1,2,0,0.0,1,1,3
M000624,2025-05-01,0,142,3712.99,26.15,0,8,3,0,0.0,1,0,0
M000624,2025-06-01,1,102,2048.34,20.08,0,4,0,0,0.0,1,0,1
M000624,2025-07-01,2,118,2003.89,16.98,0,5,7,0,0.0,0,1,1
M000624,2025-08-01,3,143,3546.31,24.8,0,9,0,0,0.0,0,1,5
M000624,2025-09-01,4,106,2056.82,19.4,0,5,0,1,3.88,0,1,2
M000624,2025-10-01,5,150,4092.6,27.28,1,5,0,0,0.0,1,0,3
M000624,2025-11-01,6,118,2002.96,16.97,2,4,2,0,0.0,1,1,2
M000624,2025-12-01,7,79,1649.98,20.89,0,3,0,0,0.0,1,1,1
M000624,2026-01-01,8,114,1877.63,16.47,0,5,2,1,3.1,1,0,0
M000624,2026-02-01,9,60,1233.8,20.56,0,8,5,1,9.16,0,1,3
M000624,2026-03-01,10,47,688.64,14.65,0,3,7,2,8.85,1,1,0
M000625,2025-05-01,0,232,3021.94,13.03,0,9,3,3,1.49,0,1,0
M000625,2025-06-01,1,274,4095.83,14.95,0,17,3,3,1.82,1,1,0
M000625,2025-07-01,2,311,5110.32,16.43,1,22,3,0,0.0,1,0,1
M000625,2025-08-01,3,314,6014.48,19.15,2,26,5,2,2.0,1,0,1
M000625,2025-09-01,4,197,3571.51,18.13,0,8,2,3,2.41,1,0,1
M000625,2025-10-01,5,233,4367.79,18.75,1,14,0,0,0.0,1,0,1
M000625,2025-11-01,6,305,4273.56,14.01,1,20,2,0,0.0,1,0,2
M000625,2025-12-01,7,359,5011.03,13.96,1,21,0,1,2.74,1,1,3
M000625,2026-01-01,8,330,6026.39,18.26,1,22,3,2,3.24,1,0,3
M000625,2026-02-01,9,335,4414.34,13.18,1,20,5,0,0.0,1,0,4
M000625,2026-03-01,10,193,2197.61,11.39,0,15,5,0,0.0,0,1,0
M000626,2025-05-01,0,146,4724.39,32.36,3,14,6,2,0.43,1,0,3
M000626,2025-06-01,1,45,914.57,20.32,0,5,2,2,4.11,1,0,1
M000626,2025-07-01,2,160,4404.18,27.53,1,17,0,0,0.0,1,1,1
M000626,2025-08-01,3,107,2597.82,24.28,1,9,0,0,0.0,1,1,3
M000626,2025-09-01,4,163,4975.01,30.52,1,7,5,0,0.0,1,0,0
M000626,2025-10-01,5,192,6731.1,35.06,0,20,1,0,0.0,1,1,3
M000626,2025-11-01,6,119,3858.32,32.42,1,3,4,4,3.35,0,1,1
M000626,2025-12-01,7,38,1041.83,27.42,0,3,12,2,2.23,1,0,1
M000626,2026-01-01,8,40,955.03,23.88,0,5,11,2,7.21,1,0,2
M000626,2026-02-01,9,92,2740.61,29.79,1,6,8,2,5.52,1,1,3
M000626,2026-03-01,10,63,1526.62,24.23,2,6,2,1,8.18,1,0,0
M000627,2025-05-01,0,156,5988.87,38.39,0,4,1,2,3.05,1,1,0
M000627,2025-06-01,1,135,6581.42,48.75,0,6,0,1,4.35,1,0,1
M000627,2025-07-01,2,96,3550.45,36.98,1,1,12,0,0.0,1,0,2
M000627,2025-08-01,3,191,5683.39,29.76,0,8,0,1,4.62,1,0,0
M000627,2025-09-01,4,205,5209.97,25.41,0,14,2,1,1.67,0,1,3
